Preço de abertura,Máximo do dia,Mínimo do dia,Preço de fechamento,Preço de fechamento ajustado,Volume negociado,Data,Ativo,Descrição,Código,Moeda
7185.0,7715.0,7063.0,7405.0,7405.0,29410,2024-03-14 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
7435.0,8186.0,7357.0,8018.0,8018.0,25580,2024-03-15 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
8179.0,8493.0,7824.0,8172.0,8172.0,32655,2024-03-18 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
8188.0,8412.0,7963.0,8027.0,8027.0,19138,2024-03-19 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
7920.0,8429.0,7716.0,8324.0,8324.0,23723,2024-03-20 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
8395.0,8653.0,8149.0,8559.0,8559.0,21272,2024-03-21 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
8573.0,8960.0,8465.0,8939.0,8939.0,16403,2024-03-22 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
8921.0,9684.0,8889.0,9649.0,9649.0,19698,2024-03-25 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
9847.0,10080.0,9574.0,9622.0,9622.0,26263,2024-03-26 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
9509.0,9917.0,9267.0,9843.0,9843.0,23291,2024-03-27 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
9906.0,10014.0,9671.0,9766.0,9766.0,17953,2024-03-28 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
9720.0,10318.0,9632.0,10120.0,10120.0,11594,2024-04-01 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
10186.0,10324.0,9808.0,9949.0,9949.0,19824,2024-04-02 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
9858.0,10044.0,9406.0,9524.0,9524.0,23087,2024-04-03 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
9389.0,9644.0,9150.0,9462.0,9462.0,14914,2024-04-04 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
9668.0,9990.0,9480.0,9795.0,9795.0,16993,2024-04-05 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
9953.0,10443.0,9669.0,9895.0,9895.0,22946,2024-04-08 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
9717.0,10321.0,9653.0,10204.0,10204.0,15144,2024-04-09 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
10300.0,10629.0,10148.0,10411.0,10411.0,10866,2024-04-10 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
10445.0,10771.0,10319.0,10373.0,10373.0,12639,2024-04-11 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
10400.0,11039.0,10357.0,10987.0,10987.0,6464,2024-04-12 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
10884.0,11206.0,10830.0,11001.0,11001.0,5550,2024-04-15 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
11063.0,11085.0,9988.0,10243.0,10243.0,4386,2024-04-16 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
10173.0,10630.0,10100.0,10340.0,10340.0,5414,2024-04-17 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
10620.0,11388.0,10530.0,11311.0,11311.0,5542,2024-04-18 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
11504.0,12261.0,11132.0,11878.0,11878.0,5542,2024-04-19 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
